0={start:0, end=1, key=4, type=PLAYER(0)}
17108={start:14, end=20, key=3399, type=PLAYER(0)}
17109={start:21, end=27, key=3399, type=PLAYER(0)}
17110={start:28, end=28, key=3399, type=PLAYER(0)}
17111={start:29, end=29, key=3399, type=PLAYER(0)}
17112={start:30, end=30, key=3399, type=PLAYER(0)}
17113={start:18, end=23, key=3404, type=PLAYER(0)}
17114={start:24, end=31, key=3405, type=PLAYER(0)}
17115={start:0, end=14, key=3400, type=PLAYER(0)}
17116={start:15, end=29, key=3400, type=PLAYER(0)}
17117={start:0, end=14, key=3401, type=PLAYER(0)}
17118={start:15, end=29, key=3401, type=PLAYER(0)}
17119={start:0, end=14, key=3402, type=PLAYER(0)}
17120={start:15, end=29, key=3402, type=PLAYER(0)}
17121={start:0, end=6, key=3403, type=PLAYER(0)}
17122={start:7, end=12, key=3403, type=PLAYER(0)}
17123={start:13, end=14, key=3403, type=PLAYER(0)}
17124={start:15, end=17, key=3403, type=PLAYER(0)}
17125={start:18, end=31, key=3403, type=PLAYER(0)}
17126={start:0, end=6, key=3407, type=PLAYER(0)}
17127={start:7, end=13, key=3407, type=PLAYER(0)}
17128={start:14, end=20, key=3407, type=PLAYER(0)}
17129={start:0, end=0, key=3406, type=PLAYER(0)}
17130={start:1, end=2, key=3406, type=PLAYER(0)}
17131={start:3, end=9, key=3406, type=PLAYER(0)}
17132={start:10, end=12, key=3406, type=PLAYER(0)}
17133={start:13, end=13, key=3406, type=PLAYER(0)}
17134={start:14, end=14, key=3406, type=PLAYER(0)}
17135={start:15, end=15, key=3406, type=PLAYER(0)}
17136={start:0, end=9, key=3418, type=PLAYER(0)}
17137={start:10, end=19, key=3418, type=PLAYER(0)}
17138={start:20, end=29, key=3418, type=PLAYER(0)}
17139={start:0, end=30, key=0, type=OBJECT(5)}
17140={start:0, end=12, key=0, type=OBJECT(5)}
17141={start:13, end=15, key=0, type=OBJECT(5)}
17142={start:16, end=18, key=0, type=OBJECT(5)}
17143={start:19, end=21, key=0, type=OBJECT(5)}
17144={start:22, end=24, key=0, type=OBJECT(5)}
17145={start:25, end=30, key=0, type=OBJECT(5)}
17146={start:0, end=12, key=0, type=OBJECT(5)}
17147={start:0, end=5, key=3419, type=PLAYER(0)}
17148={start:0, end=7, key=3421, type=PLAYER(0)}
17149={start:8, end=15, key=3421, type=PLAYER(0)}
17150={start:16, end=23, key=3421, type=PLAYER(0)}
17151={start:24, end=31, key=3421, type=PLAYER(0)}
17152={start:0, end=3, key=3427, type=PLAYER(0)}
17153={start:4, end=7, key=3427, type=PLAYER(0)}
17154={start:8, end=9, key=3427, type=PLAYER(0)}
17155={start:10, end=10, key=3427, type=PLAYER(0)}
17156={start:11, end=15, key=3427, type=PLAYER(0)}
17157={start:16, end=19, key=3427, type=PLAYER(0)}
17158={start:20, end=20, key=3427, type=PLAYER(0)}
17159={start:21, end=25, key=3427, type=PLAYER(0)}
17160={start:26, end=30, key=3427, type=PLAYER(0)}
17161={start:0, end=7, key=3422, type=PLAYER(0)}
17162={start:8, end=15, key=3422, type=PLAYER(0)}
17163={start:16, end=23, key=3422, type=PLAYER(0)}
17164={start:24, end=31, key=3422, type=PLAYER(0)}
17165={start:0, end=3, key=3428, type=PLAYER(0)}
17166={start:4, end=7, key=3428, type=PLAYER(0)}
17167={start:8, end=9, key=3428, type=PLAYER(0)}
17168={start:10, end=10, key=3428, type=PLAYER(0)}
17169={start:11, end=15, key=3428, type=PLAYER(0)}
17170={start:16, end=19, key=3428, type=PLAYER(0)}
17171={start:20, end=20, key=3428, type=PLAYER(0)}
17172={start:21, end=25, key=3428, type=PLAYER(0)}
17173={start:26, end=30, key=3428, type=PLAYER(0)}
17174={start:0, end=7, key=3423, type=PLAYER(0)}
17175={start:8, end=15, key=3423, type=PLAYER(0)}
17176={start:16, end=23, key=3423, type=PLAYER(0)}
17177={start:24, end=31, key=3423, type=PLAYER(0)}
17178={start:0, end=3, key=3429, type=PLAYER(0)}
17179={start:4, end=7, key=3429, type=PLAYER(0)}
17180={start:8, end=9, key=3429, type=PLAYER(0)}
17181={start:10, end=10, key=3429, type=PLAYER(0)}
17182={start:11, end=15, key=3429, type=PLAYER(0)}
17183={start:16, end=19, key=3429, type=PLAYER(0)}
17184={start:20, end=20, key=3429, type=PLAYER(0)}
17185={start:21, end=25, key=3429, type=PLAYER(0)}
17186={start:26, end=30, key=3429, type=PLAYER(0)}
17187={start:0, end=7, key=3424, type=PLAYER(0)}
17188={start:8, end=15, key=3424, type=PLAYER(0)}
17189={start:16, end=23, key=3424, type=PLAYER(0)}
17190={start:24, end=31, key=3424, type=PLAYER(0)}
17191={start:0, end=3, key=3430, type=PLAYER(0)}
17192={start:4, end=7, key=3430, type=PLAYER(0)}
17193={start:8, end=9, key=3430, type=PLAYER(0)}
17194={start:10, end=10, key=3430, type=PLAYER(0)}
17195={start:11, end=15, key=3430, type=PLAYER(0)}
17196={start:16, end=19, key=3430, type=PLAYER(0)}
17197={start:20, end=20, key=3430, type=PLAYER(0)}
17198={start:21, end=25, key=3430, type=PLAYER(0)}
17199={start:26, end=30, key=3430, type=PLAYER(0)}
17200={start:0, end=7, key=3425, type=PLAYER(0)}
17201={start:8, end=15, key=3425, type=PLAYER(0)}
17202={start:16, end=23, key=3425, type=PLAYER(0)}
17203={start:24, end=31, key=3425, type=PLAYER(0)}
17204={start:0, end=3, key=3431, type=PLAYER(0)}
17205={start:4, end=7, key=3431, type=PLAYER(0)}
17206={start:8, end=9, key=3431, type=PLAYER(0)}
17207={start:10, end=10, key=3431, type=PLAYER(0)}
17208={start:11, end=15, key=3431, type=PLAYER(0)}
17209={start:16, end=19, key=3431, type=PLAYER(0)}
17210={start:20, end=20, key=3431, type=PLAYER(0)}
17211={start:21, end=25, key=3431, type=PLAYER(0)}
17212={start:26, end=30, key=3431, type=PLAYER(0)}
17213={start:0, end=7, key=3426, type=PLAYER(0)}
17214={start:8, end=15, key=3426, type=PLAYER(0)}
17215={start:16, end=23, key=3426, type=PLAYER(0)}
17216={start:24, end=31, key=3426, type=PLAYER(0)}
17217={start:0, end=3, key=3432, type=PLAYER(0)}
17218={start:4, end=7, key=3432, type=PLAYER(0)}
17219={start:8, end=9, key=3432, type=PLAYER(0)}
17220={start:10, end=10, key=3432, type=PLAYER(0)}
17221={start:11, end=15, key=3432, type=PLAYER(0)}
17222={start:16, end=19, key=3432, type=PLAYER(0)}
17223={start:20, end=20, key=3432, type=PLAYER(0)}
17224={start:21, end=25, key=3432, type=PLAYER(0)}
17225={start:26, end=30, key=3432, type=PLAYER(0)}
17226={start:0, end=3, key=3458, type=PLAYER(0)}
17227={start:4, end=7, key=3458, type=PLAYER(0)}
17228={start:8, end=11, key=3458, type=PLAYER(0)}
17229={start:12, end=15, key=3458, type=PLAYER(0)}
17230={start:16, end=19, key=3458, type=PLAYER(0)}
17231={start:20, end=23, key=3458, type=PLAYER(0)}
17232={start:0, end=0, key=0, type=OBJECT(5)}
17233={start:1, end=30, key=0, type=OBJECT(5)}
17234={start:0, end=15, key=3433, type=PLAYER(0)}
17235={start:0, end=4, key=981, type=UNKNOWN_1(8)}
17236={start:17, end=18, key=981, type=UNKNOWN_1(8)}
17237={start:0, end=4, key=985, type=UNKNOWN_1(8)}
17238={start:5, end=9, key=985, type=UNKNOWN_1(8)}
17239={start:10, end=14, key=985, type=UNKNOWN_1(8)}
17240={start:15, end=19, key=985, type=UNKNOWN_1(8)}
17241={start:20, end=24, key=985, type=UNKNOWN_1(8)}
17242={start:25, end=27, key=985, type=UNKNOWN_1(8)}
17243={start:28, end=30, key=985, type=UNKNOWN_1(8)}
17244={start:0, end=2, key=996, type=UNKNOWN_1(8)}
17245={start:3, end=4, key=996, type=UNKNOWN_1(8)}
17246={start:5, end=6, key=996, type=UNKNOWN_1(8)}
17247={start:7, end=8, key=996, type=UNKNOWN_1(8)}
17248={start:9, end=10, key=996, type=UNKNOWN_1(8)}
17249={start:11, end=12, key=996, type=UNKNOWN_1(8)}
17250={start:13, end=14, key=996, type=UNKNOWN_1(8)}
17251={start:15, end=16, key=996, type=UNKNOWN_1(8)}
17252={start:17, end=18, key=996, type=UNKNOWN_1(8)}
17253={start:19, end=19, key=996, type=UNKNOWN_1(8)}
17254={start:0, end=2, key=997, type=UNKNOWN_1(8)}
17255={start:3, end=4, key=997, type=UNKNOWN_1(8)}
17256={start:5, end=6, key=997, type=UNKNOWN_1(8)}
17257={start:7, end=8, key=997, type=UNKNOWN_1(8)}
17258={start:9, end=10, key=997, type=UNKNOWN_1(8)}
17259={start:11, end=12, key=997, type=UNKNOWN_1(8)}
17260={start:13, end=14, key=997, type=UNKNOWN_1(8)}
17261={start:15, end=16, key=997, type=UNKNOWN_1(8)}
17262={start:17, end=18, key=997, type=UNKNOWN_1(8)}
17263={start:19, end=19, key=997, type=UNKNOWN_1(8)}
17264={start:0, end=2, key=998, type=UNKNOWN_1(8)}
17265={start:3, end=4, key=998, type=UNKNOWN_1(8)}
17266={start:5, end=6, key=998, type=UNKNOWN_1(8)}
17267={start:7, end=8, key=998, type=UNKNOWN_1(8)}
17268={start:9, end=10, key=998, type=UNKNOWN_1(8)}
17269={start:11, end=12, key=998, type=UNKNOWN_1(8)}
17270={start:13, end=14, key=998, type=UNKNOWN_1(8)}
17271={start:15, end=16, key=998, type=UNKNOWN_1(8)}
17272={start:17, end=18, key=998, type=UNKNOWN_1(8)}
17273={start:19, end=19, key=998, type=UNKNOWN_1(8)}
17274={start:0, end=2, key=999, type=UNKNOWN_1(8)}
17275={start:3, end=4, key=999, type=UNKNOWN_1(8)}
17276={start:5, end=6, key=999, type=UNKNOWN_1(8)}
17277={start:7, end=8, key=999, type=UNKNOWN_1(8)}
17278={start:9, end=10, key=999, type=UNKNOWN_1(8)}
17279={start:11, end=12, key=999, type=UNKNOWN_1(8)}
17280={start:13, end=14, key=999, type=UNKNOWN_1(8)}
17281={start:15, end=16, key=999, type=UNKNOWN_1(8)}
17282={start:17, end=18, key=999, type=UNKNOWN_1(8)}
17283={start:19, end=19, key=999, type=UNKNOWN_1(8)}
17284={start:0, end=2, key=1000, type=UNKNOWN_1(8)}
17285={start:3, end=4, key=1000, type=UNKNOWN_1(8)}
17286={start:5, end=6, key=1000, type=UNKNOWN_1(8)}
17287={start:7, end=8, key=1000, type=UNKNOWN_1(8)}
17288={start:9, end=10, key=1000, type=UNKNOWN_1(8)}
17289={start:11, end=12, key=1000, type=UNKNOWN_1(8)}
17290={start:13, end=14, key=1000, type=UNKNOWN_1(8)}
17291={start:15, end=16, key=1000, type=UNKNOWN_1(8)}
17292={start:17, end=18, key=1000, type=UNKNOWN_1(8)}
17293={start:19, end=19, key=1000, type=UNKNOWN_1(8)}
17294={start:0, end=2, key=1011, type=UNKNOWN_1(8)}
17295={start:3, end=4, key=1011, type=UNKNOWN_1(8)}
17296={start:5, end=6, key=1011, type=UNKNOWN_1(8)}
17297={start:7, end=8, key=1011, type=UNKNOWN_1(8)}
17298={start:9, end=10, key=1011, type=UNKNOWN_1(8)}
17299={start:11, end=12, key=1011, type=UNKNOWN_1(8)}
17300={start:13, end=14, key=1011, type=UNKNOWN_1(8)}
17301={start:15, end=16, key=1011, type=UNKNOWN_1(8)}
17302={start:17, end=18, key=1011, type=UNKNOWN_1(8)}
17303={start:19, end=19, key=1011, type=UNKNOWN_1(8)}
17304={start:0, end=2, key=1012, type=UNKNOWN_1(8)}
17305={start:3, end=4, key=1012, type=UNKNOWN_1(8)}
17306={start:5, end=6, key=1012, type=UNKNOWN_1(8)}
17307={start:7, end=8, key=1012, type=UNKNOWN_1(8)}
17308={start:9, end=10, key=1012, type=UNKNOWN_1(8)}
17309={start:11, end=12, key=1012, type=UNKNOWN_1(8)}
17310={start:13, end=14, key=1012, type=UNKNOWN_1(8)}
17311={start:15, end=16, key=1012, type=UNKNOWN_1(8)}
17312={start:17, end=18, key=1012, type=UNKNOWN_1(8)}
17313={start:19, end=19, key=1012, type=UNKNOWN_1(8)}
17314={start:0, end=2, key=1013, type=UNKNOWN_1(8)}
17315={start:3, end=4, key=1013, type=UNKNOWN_1(8)}
17316={start:5, end=6, key=1013, type=UNKNOWN_1(8)}
17317={start:7, end=8, key=1013, type=UNKNOWN_1(8)}
17318={start:9, end=10, key=1013, type=UNKNOWN_1(8)}
17319={start:11, end=12, key=1013, type=UNKNOWN_1(8)}
17320={start:13, end=14, key=1013, type=UNKNOWN_1(8)}
17321={start:15, end=16, key=1013, type=UNKNOWN_1(8)}
17322={start:17, end=18, key=1013, type=UNKNOWN_1(8)}
17323={start:19, end=19, key=1013, type=UNKNOWN_1(8)}
17324={start:0, end=2, key=1014, type=UNKNOWN_1(8)}
17325={start:3, end=4, key=1014, type=UNKNOWN_1(8)}
17326={start:5, end=6, key=1014, type=UNKNOWN_1(8)}
17327={start:7, end=8, key=1014, type=UNKNOWN_1(8)}
17328={start:9, end=10, key=1014, type=UNKNOWN_1(8)}
17329={start:11, end=12, key=1014, type=UNKNOWN_1(8)}
17330={start:13, end=14, key=1014, type=UNKNOWN_1(8)}
17331={start:15, end=16, key=1014, type=UNKNOWN_1(8)}
17332={start:17, end=18, key=1014, type=UNKNOWN_1(8)}
17333={start:19, end=19, key=1014, type=UNKNOWN_1(8)}
17334={start:0, end=2, key=1015, type=UNKNOWN_1(8)}
17335={start:3, end=4, key=1015, type=UNKNOWN_1(8)}
17336={start:5, end=6, key=1015, type=UNKNOWN_1(8)}
17337={start:7, end=8, key=1015, type=UNKNOWN_1(8)}
17338={start:9, end=10, key=1015, type=UNKNOWN_1(8)}
17339={start:11, end=12, key=1015, type=UNKNOWN_1(8)}
17340={start:13, end=14, key=1015, type=UNKNOWN_1(8)}
17341={start:15, end=16, key=1015, type=UNKNOWN_1(8)}
17342={start:17, end=18, key=1015, type=UNKNOWN_1(8)}
17343={start:19, end=19, key=1015, type=UNKNOWN_1(8)}
17344={start:0, end=2, key=1016, type=UNKNOWN_1(8)}
17345={start:3, end=4, key=1016, type=UNKNOWN_1(8)}
17346={start:5, end=6, key=1016, type=UNKNOWN_1(8)}
17347={start:7, end=8, key=1016, type=UNKNOWN_1(8)}
17348={start:9, end=10, key=1016, type=UNKNOWN_1(8)}
17349={start:11, end=12, key=1016, type=UNKNOWN_1(8)}
17350={start:13, end=14, key=1016, type=UNKNOWN_1(8)}
17351={start:15, end=16, key=1016, type=UNKNOWN_1(8)}
17352={start:17, end=18, key=1016, type=UNKNOWN_1(8)}
17353={start:19, end=19, key=1016, type=UNKNOWN_1(8)}
17354={start:0, end=2, key=1017, type=UNKNOWN_1(8)}
17355={start:3, end=4, key=1017, type=UNKNOWN_1(8)}
17356={start:5, end=6, key=1017, type=UNKNOWN_1(8)}
17357={start:7, end=8, key=1017, type=UNKNOWN_1(8)}
17358={start:9, end=10, key=1017, type=UNKNOWN_1(8)}
17359={start:11, end=12, key=1017, type=UNKNOWN_1(8)}
17360={start:13, end=14, key=1017, type=UNKNOWN_1(8)}
17361={start:15, end=16, key=1017, type=UNKNOWN_1(8)}
17362={start:17, end=18, key=1017, type=UNKNOWN_1(8)}
17363={start:19, end=19, key=1017, type=UNKNOWN_1(8)}
17364={start:0, end=2, key=1018, type=UNKNOWN_1(8)}
17365={start:3, end=4, key=1018, type=UNKNOWN_1(8)}
17366={start:5, end=6, key=1018, type=UNKNOWN_1(8)}
17367={start:7, end=8, key=1018, type=UNKNOWN_1(8)}
17368={start:9, end=10, key=1018, type=UNKNOWN_1(8)}
17369={start:11, end=12, key=1018, type=UNKNOWN_1(8)}
17370={start:13, end=14, key=1018, type=UNKNOWN_1(8)}
17371={start:15, end=16, key=1018, type=UNKNOWN_1(8)}
17372={start:17, end=18, key=1018, type=UNKNOWN_1(8)}
17373={start:19, end=19, key=1018, type=UNKNOWN_1(8)}
17374={start:0, end=2, key=1019, type=UNKNOWN_1(8)}
17375={start:3, end=4, key=1019, type=UNKNOWN_1(8)}
17376={start:5, end=6, key=1019, type=UNKNOWN_1(8)}
17377={start:7, end=8, key=1019, type=UNKNOWN_1(8)}
17378={start:9, end=10, key=1019, type=UNKNOWN_1(8)}
17379={start:11, end=12, key=1019, type=UNKNOWN_1(8)}
17380={start:13, end=14, key=1019, type=UNKNOWN_1(8)}
17381={start:15, end=16, key=1019, type=UNKNOWN_1(8)}
17382={start:17, end=18, key=1019, type=UNKNOWN_1(8)}
17383={start:19, end=19, key=1019, type=UNKNOWN_1(8)}
17384={start:0, end=2, key=1020, type=UNKNOWN_1(8)}
17385={start:3, end=4, key=1020, type=UNKNOWN_1(8)}
17386={start:5, end=6, key=1020, type=UNKNOWN_1(8)}
17387={start:7, end=8, key=1020, type=UNKNOWN_1(8)}
17388={start:9, end=10, key=1020, type=UNKNOWN_1(8)}
17389={start:11, end=12, key=1020, type=UNKNOWN_1(8)}
17390={start:13, end=14, key=1020, type=UNKNOWN_1(8)}
17391={start:15, end=16, key=1020, type=UNKNOWN_1(8)}
17392={start:17, end=18, key=1020, type=UNKNOWN_1(8)}
17393={start:19, end=19, key=1020, type=UNKNOWN_1(8)}
17394={start:29, end=31, key=1020, type=UNKNOWN_1(8)}
17395={start:0, end=2, key=3437, type=PLAYER(0)}
17396={start:3, end=5, key=3437, type=PLAYER(0)}
17397={start:6, end=8, key=3437, type=PLAYER(0)}
17398={start:9, end=11, key=3437, type=PLAYER(0)}
17399={start:12, end=14, key=3437, type=PLAYER(0)}
17400={start:15, end=17, key=3437, type=PLAYER(0)}
17401={start:18, end=20, key=3437, type=PLAYER(0)}
17402={start:21, end=23, key=3437, type=PLAYER(0)}
17403={start:24, end=26, key=3437, type=PLAYER(0)}
17404={start:27, end=29, key=3437, type=PLAYER(0)}
17405={start:0, end=2, key=3438, type=PLAYER(0)}
17406={start:3, end=5, key=3438, type=PLAYER(0)}
17407={start:6, end=8, key=3438, type=PLAYER(0)}
17408={start:9, end=11, key=3438, type=PLAYER(0)}
17409={start:12, end=14, key=3438, type=PLAYER(0)}
17410={start:15, end=17, key=3438, type=PLAYER(0)}
17411={start:18, end=20, key=3438, type=PLAYER(0)}
17412={start:21, end=23, key=3438, type=PLAYER(0)}
17413={start:24, end=26, key=3438, type=PLAYER(0)}
17414={start:27, end=29, key=3438, type=PLAYER(0)}
17415={start:0, end=7, key=3439, type=PLAYER(0)}
17416={start:8, end=15, key=3439, type=PLAYER(0)}
17417={start:16, end=23, key=3439, type=PLAYER(0)}
17418={start:0, end=7, key=3440, type=PLAYER(0)}
17419={start:8, end=15, key=3440, type=PLAYER(0)}
17420={start:0, end=1, key=3448, type=PLAYER(0)}
17421={start:2, end=3, key=3448, type=PLAYER(0)}
17422={start:4, end=5, key=3448, type=PLAYER(0)}
17423={start:6, end=7, key=3448, type=PLAYER(0)}
17424={start:8, end=9, key=3448, type=PLAYER(0)}
17425={start:10, end=11, key=3448, type=PLAYER(0)}
17426={start:12, end=13, key=3448, type=PLAYER(0)}
17427={start:14, end=15, key=3448, type=PLAYER(0)}
17428={start:16, end=16, key=3448, type=PLAYER(0)}
17429={start:17, end=18, key=3448, type=PLAYER(0)}
17430={start:19, end=20, key=3448, type=PLAYER(0)}
17431={start:0, end=5, key=3449, type=PLAYER(0)}
17432={start:6, end=10, key=3449, type=PLAYER(0)}
17433={start:11, end=11, key=3449, type=PLAYER(0)}
17434={start:12, end=15, key=3449, type=PLAYER(0)}
17435={start:16, end=22, key=3449, type=PLAYER(0)}
17436={start:23, end=26, key=3449, type=PLAYER(0)}
17437={start:0, end=4, key=3450, type=PLAYER(0)}
17438={start:5, end=6, key=3450, type=PLAYER(0)}
17439={start:7, end=8, key=3450, type=PLAYER(0)}
17440={start:9, end=12, key=3450, type=PLAYER(0)}
17441={start:13, end=14, key=3450, type=PLAYER(0)}
17442={start:15, end=17, key=3450, type=PLAYER(0)}
17443={start:18, end=21, key=3450, type=PLAYER(0)}
17444={start:22, end=25, key=3450, type=PLAYER(0)}
17445={start:26, end=26, key=3450, type=PLAYER(0)}
17446={start:27, end=30, key=3450, type=PLAYER(0)}
17447={start:0, end=4, key=3451, type=PLAYER(0)}
17448={start:5, end=6, key=3451, type=PLAYER(0)}
17449={start:7, end=7, key=3451, type=PLAYER(0)}
17450={start:8, end=8, key=3451, type=PLAYER(0)}
17451={start:9, end=9, key=3451, type=PLAYER(0)}
17452={start:10, end=10, key=3451, type=PLAYER(0)}
17453={start:11, end=11, key=3451, type=PLAYER(0)}
17454={start:12, end=12, key=3451, type=PLAYER(0)}
17455={start:13, end=13, key=3451, type=PLAYER(0)}
17456={start:14, end=16, key=3451, type=PLAYER(0)}
17457={start:0, end=0, key=3452, type=PLAYER(0)}
17458={start:1, end=26, key=3452, type=PLAYER(0)}
17459={start:27, end=31, key=3452, type=PLAYER(0)}
17460={start:0, end=4, key=3453, type=PLAYER(0)}
17461={start:5, end=8, key=3453, type=PLAYER(0)}
17462={start:9, end=13, key=3453, type=PLAYER(0)}
17463={start:14, end=27, key=3453, type=PLAYER(0)}
17464={start:28, end=28, key=3453, type=PLAYER(0)}
17465={start:0, end=2, key=3454, type=PLAYER(0)}
17466={start:3, end=5, key=3454, type=PLAYER(0)}
17467={start:6, end=8, key=3454, type=PLAYER(0)}
17468={start:9, end=11, key=3454, type=PLAYER(0)}
17469={start:12, end=14, key=3454, type=PLAYER(0)}
17470={start:15, end=17, key=3454, type=PLAYER(0)}
17471={start:18, end=20, key=3454, type=PLAYER(0)}
17472={start:21, end=23, key=3454, type=PLAYER(0)}
17473={start:24, end=26, key=3454, type=PLAYER(0)}
17474={start:27, end=29, key=3454, type=PLAYER(0)}
17475={start:30, end=30, key=3454, type=PLAYER(0)}
17476={start:31, end=31, key=3454, type=PLAYER(0)}
17477={start:0, end=2, key=3455, type=PLAYER(0)}
17478={start:3, end=5, key=3455, type=PLAYER(0)}
17479={start:6, end=8, key=3455, type=PLAYER(0)}
17480={start:9, end=11, key=3455, type=PLAYER(0)}
17481={start:12, end=14, key=3455, type=PLAYER(0)}
17482={start:15, end=17, key=3455, type=PLAYER(0)}
17483={start:18, end=20, key=3455, type=PLAYER(0)}
17484={start:21, end=23, key=3455, type=PLAYER(0)}
17485={start:24, end=26, key=3455, type=PLAYER(0)}
17486={start:27, end=29, key=3455, type=PLAYER(0)}
17487={start:30, end=30, key=3455, type=PLAYER(0)}
17488={start:0, end=2, key=3456, type=PLAYER(0)}
17489={start:3, end=5, key=3456, type=PLAYER(0)}
17490={start:6, end=8, key=3456, type=PLAYER(0)}
17491={start:9, end=11, key=3456, type=PLAYER(0)}
17492={start:12, end=14, key=3456, type=PLAYER(0)}
17493={start:15, end=17, key=3456, type=PLAYER(0)}
17494={start:18, end=20, key=3456, type=PLAYER(0)}
17495={start:21, end=26, key=3456, type=PLAYER(0)}
17496={start:27, end=31, key=3456, type=PLAYER(0)}
